text,class
'紅 鬚 帶殼 玉米筍',食/蔬菜類
'紅蘿蔔 產銷 履歷',食/蔬菜類
'柳松 菇',食/蔬菜類
'夏 雪菇',食/蔬菜類
海苔,食/蔬菜類
'特選 高山 有機 高麗菜',食/蔬菜類
'涼拌 秋葵',食/蔬菜類
'進口 大白菜',食/蔬菜類
'進口 洋蔥',食/蔬菜類
'進口 洋蔥粒',食/蔬菜類
'進口 蘿蔔',食/蔬菜類
猴頭菇,食/蔬菜類
絲瓜,食/蔬菜類
'絲瓜 產銷 履歷',食/蔬菜類
'越南 娃娃菜',食/蔬菜類
'溫室 小黃瓜 產銷 履歷',食/蔬菜類
'翠玉 娃娃菜',食/蔬菜類
'綠色 櫛瓜',食/蔬菜類
'精選 青椒',食/蔬菜類
'履歷 空心菜',食/蔬菜類
'履歷 綠竹筍',食/蔬菜類
'燙 青菜',食/蔬菜類
鮑魚菇,食/蔬菜類
'櫛瓜 產銷 履歷',食/蔬菜類
'鮮 採 杏鮑菇',食/蔬菜類
'鮮 採 黑木耳',食/蔬菜類
'嚴選 筊白筍',食/蔬菜類
'【 妮萃美 】 超級 蔬菜 & 超級 水果 膠囊',食/水果類
'【 家家 生醫 】 七 日 孅- 蜜桃 紅茶',食/水果類
'【 家家 生醫 】 七 日 孅- 港式 奶茶',食/水果類
'【 WANG 蔬果 】 智利 進口 大 顆 甜桃',食/水果類
'【 老農 手 摘 】 嘉義 義竹 天然 野生 桑葚果',食/水果類
'馬來西亞 D197 頂級 老欉 貓山王 榴槤',食/水果類
'【 WANG 蔬果 】 美國 肚臍丁',食/水果類
'【 WANG 蔬果 】 秘魯 秋 脆 綠 無 籽 綠葡萄',食/水果類
'【 皮果家 】 台灣 產 柿農 自製 柿餅',食/水果類
'【 甜露露 】 秘魯 秋 脆 綠 無 籽 葡萄',食/水果類
'【 屏東 檸檬 】 有 籽 檸檬',食/水果類
'美國 無 籽 砂糖 橘',食/水果類
'【 初品果 】 台南 北門 嚴選 哈蜜瓜 禮盒',食/水果類
'【 Fruit Go 馥果 】 紐西蘭 樂淇 蘋果',食/水果類
'【 金賞 】 泰國 正宗 特 濃 金 枕頭 榴槤',食/水果類
'【 水果 達人 】 特選 23A 茂谷柑',食/水果類
'【 黑貓 嚴選 】 五甲木 泰國 原生種 榴槤',食/水果類
'【 初品果 】 台東 知本 大目 釋迦 禮盒',食/水果類
'【 黑貓 嚴選 】 芳境 合作社 ★ 燈 照 頂級 36 MM 玉荷包 禮盒',食/水果類
'【 水果 達人 】 大 顆 特選 30 A 茂谷柑',食/水果類
'【 產地 直送 】 屏東 林邊 黑珍珠 蓮霧',食/水果類
'【 吉屋 商行 】 雲林 無花果',食/水果類
'【 Real Shop 】 大果 南投 信義鄉 青梅',食/水果類
'【 Real Shop 】 日本 佐賀 無 籽 蜜柑',食/水果類
'【 愛蜜果 】 溫室 玉女 牛奶 小 蕃茄',食/水果類
'【 每 日 宅 鮮 】 秘魯 秋 脆 綠 無 籽 葡萄 CaDiMe',食/水果類
'【 幸美 生技 】 花青 雙 黑 莓果 特惠組 黑醋栗',食/水果類
'【 幸福 酪梨 】 台灣 冷凍 酪梨塊',食/水果類
'【 WANG 蔬果 】 紐西蘭 Zespri 黃金 奇異果 家庭號',食/水果類
'【 小農 直 配 】 燕巢 牛奶 珍珠 芭樂',食/水果類
'【 Real Shop 】 韓國 空運 原裝 香印 麝香 葡萄',食/水果類
'【 黑貓 嚴選 】 芳境 合作社 ★ 兩 盒 特惠組 ★ 頂級 36 MM 玉荷包 禮盒',食/水果類
'【 WANG 蔬果 】 台灣 南投 信義鄉 大 顆 青梅',食/水果類
'【 水果 達人 】 紐西蘭 樂淇 櫻桃 小 蘋果',食/水果類
'【 WANG 蔬果 】 紐西蘭 皇家級 GALA 蘋果',食/水果類
'【 幸美 生技 】 台灣 冷凍 酪梨塊 3 公斤 組',食/水果類
'【 那 山 那人 那 果 】 卓蘭 溫室 東方 美人 小番茄',食/水果類
'【 盛花園 蔬果 】 雲林 西螺 牛 番茄',食/水果類
'【 WANG 蔬果 】 紐西蘭 Zespri 黃金 奇異果',食/水果類
'【 WANG 蔬果 】 越南 干堯 榴槤',食/水果類
'【 家購網 嚴選 】 屏東 枋寮 白玉 蓮霧',食/水果類
'【 每 日 宅 鮮 】 任選 $799 免 運 台灣 燕巢 芭樂',食/水果類
'【 愛蜜果 】 台東 鳳梨 釋迦',食/水果類
'【 光合果物 】 苗栗 大湖 香水 草莓',食/水果類
'【 Fruit Go 馥果 】 美國 砂糖 橘',食/水果類
'【 農頭家 】 高雄 內門 百香果 單 顆',食/水果類
'【 甜露露 】 紐西蘭 佳沛 黃金 奇異果',食/水果類
'【 果 之 家 】 冬季 限定 空運 智利 櫻桃',食/水果類
'【 初品果 】 美濃 達哥 紅蜜 小番茄',食/水果類
'【 Real Shop 】 美國 砂糖 橘',食/水果類
'【 每 日 宅 鮮 】 智利 白甜桃',食/水果類
'【 Real Shop 】 美國 富士蜜 蘋果 3A 等級',食/水果類
'紐西蘭 樂淇 蘋果',食/水果類
'【 水果 達人 】 綜合 水果 雙拼組',食/水果類
'【 盛花園 蔬果 】 彰化 特選 白肉 火龍果',食/水果類
'【 愛蜜果 】 大 顆 - 澳洲 空運 櫻桃 原裝 禮盒',食/水果類
'【 農民 直配 - 外銷 等級 】 高雄 燕巢 特 大 顆 芭樂',食/水果類
'【 Real Shop 】 美國 富士 蘋果 + 青森 蘋果汁 or 希望 之 露',食/水果類
'【 黑 貓 嚴選 】 芳境 合作社 玉荷包 禮盒',食/水果類
'【 水果 直送 】 黑珍珠 蓮霧',食/水果類
'【 永齡 選物 】 黃金 百香果 提盒',食/水果類
'【 農頭家 】 高雄 牛奶 蜜棗 禮盒',食/水果類
'【 台東 好釋 】 台東 太麻里 產銷 履歷 鳳梨 釋迦',食/水果類
'【 皮果家 】 高雄 大樹 新鮮 桑葚 果乾 桑椹 果乾',食/水果類
'【 初品果 】 高雄 美濃 產地 直送 橙 蜜 香 小番茄 禮盒',食/水果類
'馬來西亞 D197 正宗 貓山王 榴槤',食/水果類
'【 光合果物 】 產地 直 送 大湖 香水 草莓',食/水果類
'【 家購網 嚴選 】 屏東 黑珍珠 蓮霧',食/水果類
'【 仙菓園 】 日本 熊本 草莓',食/水果類
'【 農頭家 】 高雄 六龜 日陞 木瓜',食/水果類
'【 舒果 So Fresh 】 #28 s 日本 青森 紅顏姬 蘋果',食/水果類
'【 太麻里 38E 乳香 釋迦 】 台東 特級 太麻里 大目 釋迦',食/水果類
'【 初品果 】 產地 直 送 皮 薄 多汁 玉女 小番茄 禮盒',食/水果類
'【 初品果 】 枋山 阿憲 愛文 芒果 含 箱 重',食/水果類
'【 優鮮配 】 季節 限定 日本 空運 夢幻 草莓',食/水果類
'【 WANG 蔬果 】 日本 青森 紅蜜 蘋果',食/水果類
'【 Real Shop 】 臺灣 A級 黑珍珠 蓮霧',食/水果類
'【 每 日 宅 鮮 】 Kiwi berry 奇異果 寶寶 - 紐西蘭 迷你 奇異果',食/水果類
'【 愛蜜果 】 台灣 紅肉 火龍果',食/水果類
'【 舒果 So Fresh 】 #32 日本 金星 蘋果',食/水果類
'【 Real Shop 】 美國 華盛頓 宇宙 脆 蘋果',食/水果類
'【 愛蜜果 】 梨山 產 高山 雪梨 / 水梨',食/水果類
'【 水果 達人 】 鮮甜 多汁 無 籽 肚臍 丁',食/水果類
'【 水果 達人 】 台灣 一 級 巨峰 葡萄 禮盒',食/水果類
'【 初 品果 】 台南 梅嶺 新鮮 手採 梅子',食/水果類
'【 甜露露 】 加州 9.5 R 櫻桃',食/水果類
'【 Real Shop 真 食材 本 舖 】 日本 鹿兒島 春姬 金柑',食/水果類
'【 農民 直 配 】 台灣 嚴選 帝王 芭樂',食/水果類
'【 Fruit Go 馥果 】 紐西蘭 Rockit 樂淇 蘋果',食/水果類
'【 享 吃 鮮果 】 美濃 鮮 採 橙 蜜 香 小 蕃茄',食/水果類
'【 Real Shop 真 食材 本 舖 】 日本 和歌山 田村 中 金 蜜柑',食/水果類
'【 鮮果 日誌 】 蓮霧界 的 LV 黑糖 芭比',食/水果類
'【 WANG 蔬果 】 屏東 林邊 貴妃 白玉 蓮霧',食/水果類
'【 WANG 蔬果 】 空運 進口 新鮮 藍莓',食/水果類
'【 每 日 宅 鮮 】 日本 青森蜜 富士 蘋果',食/水果類
'【 舒果 So Fresh 】 日本 金星 蘋果',食/水果類
'【 Real Shop 】 秋 脆 無 籽 葡萄',食/水果類
'【 黑貓 嚴選 】 芳境 合作社 ★ 頂級 36 MM 玉荷包 禮盒',食/水果類
'【 金澤 旬鮮屋 】 泰國 冷凍 山竹',食/水果類
'【 Real Shop 】 越南 金枕頭 榴槤',食/水果類
'【 甜露露 】 加州 9R 櫻桃',食/水果類
'【 果樹 寶石 】 六龜 荖濃溪 畔 黑糖 芭比 蓮霧 大果',食/水果類
'【 Gold Thon 】 馬來西亞 老 樹 貓山王 榴槤 果肉',食/水果類
'【 甜露露 】 美國 宇宙 脆 蘋果',食/水果類
'【 我 在 枋山 種 芒果 】 光合菌 蜜雪 芒果 禮盒',食/水果類
'【 愛蜜果 】 新社 枇杷',食/水果類
'【 Real Shop 】 美國 肚臍 丁',食/水果類
'【 Real Shop 】 紐西蘭 迷你 奇異果 寶寶',食/水果類
'【 果氏 果園 】 日本 品種 鮮 採 黃金莓',食/水果類
'【 Fruit Go 馥果 】 日本 青森縣 蜜富士 蘋果',食/水果類
'【 WANG 蔬果 】 紐西蘭 Zespri 大 顆 黃金 奇異果',食/水果類
'【 初品果 】 拉拉山 水蜜桃 禮盒',食/水果類
'【 享 吃 鮮果 】 台灣 鮮採 水蜜桃',食/水果類
'【 e 果園 】 高雄 六龜 LV 級 黑糖 芭比 蓮霧 禮盒',食/水果類
'【 Real Shop 】 美國 華盛頓 宇宙 脆 蘋果',食/水果類
'【 Real Shop 】 紐西蘭 Zespri 特 大 顆 黃金 奇異果',食/水果類
'泰國 直 送 帶 殼 山竹',食/水果類
'【 每 日 宅 鮮 】 台灣 香蕉',食/水果類
'【 每 日 宅 鮮 】 美濃 金黃橙 蜜香 小番茄 禮盒',食/水果類
'【 農頭家 】 高雄 NG 牛奶 蜜棗',食/水果類
'【 初品果 】 產地 直 送 愛文 芒果',食/水果類
'【 埔里 一心 】 不 加 一 滴 水 鮮榨 百香果 原汁',食/水果類
'【 WANG 蔬果 】 智利 進口 甜桃',食/水果類
'【 Fruit Go 馥果 】 紐西蘭 樂淇 蘋果',食/水果類
'【 WANG 蔬果 】 紐西蘭 Zespri 特 大 顆 黃金 奇異果',食/水果類
'【 我 在 枋山 種 芒果 】 愛文 芒果 禮盒',食/水果類
'【 果 之 家 】 台南 七股 超甜 爆汁 網紋 紅肉 哈密瓜',食/水果類
'【 Real Shop 】 台灣 貴妃 玉荷包',食/水果類
'【 甜露露 】 加州 櫻桃',食/水果類
'【 光合果物 】 苗栗 大湖 香水 草莓',食/水果類
'【 樂淇 蘋果 ROCKIT 】 樂淇 蘋果',食/水果類
'【 甜露露 】 日本 青森 蘋果 綜合組 多 款 任選 蜜糖 金剛 / 蜜 富士',食/水果類
'【 Real Shop 】 Zespri 紐西蘭 黃金 奇異果',食/水果類
'【 農頭家 】 高雄 牛奶 蜜棗',食/水果類
'【 Real Shop 】 日本 空運 熊本 / 福岡 / 長崎 / 佐賀 產地 隨機 草莓',食/水果類
'【 愛蜜果 】 日本 青森蜜 富士 蘋果',食/水果類
'【 每 日 宅 鮮 】 臺灣 牛奶 蜜棗 禮盒',食/水果類
'【 初品果 】 美濃 達哥 雙色橙 蜜香 小番茄',食/水果類
'【 黑貓 嚴選 】 黑糖 芭比 蓮霧 禮盒',食/水果類
'【 Real Shop 】 韓國 麝香 葡萄 + 日本 熊本 草莓',食/水果類
'【 愛蜜果 】 日本 青森 蘋果',食/水果類
'【 水果 達人 】 特選 25 A 茂谷柑',食/水果類
'【 每 日 宅 鮮 】 黑珍珠 蓮霧',食/水果類
'【 黑貓 嚴選 】 芳境 合作社 ★ 兩 盒 特惠組 玉荷包 禮盒',食/水果類
'【 Real Shop 】 韓國 空運 原裝 香印 麝香 葡萄',食/水果類
'【 每 日 宅 鮮 】 義大利 kiwi 綠 奇異果',食/水果類
'住水 佔位 符 1',住/水
'住水 佔位 符 2',住/水
'住水 佔位符 3',住/水
'住水 佔位 符 4',住/水
'住水 佔位符 5',住/水
'住水 佔位 符 6',住/水
'住水 佔位符 7',住/水
'住水 佔位符 8',住/水
'住水 佔位符 9',住/水
'住水 佔位 符 10',住/水
'住水 佔位 符 11',住/水
'住水 佔位 符 12',住/水
'住水 佔位 符 13',住/水
'住水 佔位 符 14',住/水
'住水 佔位 符 15',住/水
'住水 佔位 符 16',住/水
'住水 佔位 符 17',住/水
'住水 佔位 符 18',住/水
'住水 佔位 符 19',住/水
'住水 佔位符 20',住/水
'住水 佔位 符 21',住/水
'住水 佔位符 22',住/水
'住水 佔位符 23',住/水
'住水 佔位 符 24',住/水
'住水 佔位 符 25',住/水
'住水 佔位 符 26',住/水
'住水 佔位 符 27',住/水
'住水 佔位 符 28',住/水
'住水 佔位 符 29',住/水
'住水 佔位符 30',住/水
'住水 佔位 符 31',住/水
'住水 佔位符 32',住/水
'住水 佔位符 33',住/水
'住水 佔位符 34',住/水
'住水 佔位 符 35',住/水
'住水 佔位 符 36',住/水
'住水 佔位 符 37',住/水
'住水 佔位 符 38',住/水
'住水 佔位 符 39',住/水
'住水 佔位符 40',住/水
'住水 佔位 符 41',住/水
'住水 佔位 符 42',住/水
'住水 佔位符 43',住/水
'住水 佔位符 44',住/水
'住水 佔位 符 45',住/水
'住水 佔位 符 46',住/水
'住水 佔位 符 47',住/水
'住水 佔位 符 48',住/水
'住水 佔位 符 49',住/水
'住水 佔位 符 50',住/水
'【 NEW BALANCE 】 NB 運動鞋 / 復古鞋 _ 男鞋 / 女鞋 _ 574/237/373/480/500 系列',衣/其它
'【 NEW BALANCE 】 NB 327/530 復古鞋 / 運動鞋 _ 女鞋 / 男鞋',衣/其它
'【 NEW BALANCE 】 NB 運動鞋 / 復古鞋 _ 女鞋',衣/其它
'【 adidas 愛迪達 】 BARREDA 休閒鞋 運動 休閒鞋 男鞋 / 女鞋',衣/其它
'【 adidas 愛迪達 】 X_PLR PATH & RUN FALCON 跑鞋 慢跑鞋 運動鞋 男鞋 / 女鞋',衣/其它
'【 NEW BALANCE 】 NB 童鞋 _ 男童 / 女童 _574 系列',衣/其它
'【 MIZUNO 美津濃 】 WAVE SKY 8 男女款 慢跑鞋',衣/其它
'【 SKECHERS 】 男女款 避震 緩衝 輕量 慢跑鞋 休閒 運動鞋',衣/其它
'【 MIZUNO 美津濃 】 SKY BLASTER 4 羽球鞋',衣/其它
'【 NIKE 耐吉 】 慢跑鞋 男鞋 運動鞋 緩震 REVOLUTION 7',衣/其它
'【 adidas 愛迪達 】 T-TOE 系列 運動 休閒鞋 * 精選 6 款',衣/其它
'【 NIKE 耐吉 】 Nike Air Force 1 LE GS 全 白 小白鞋 AF1 女鞋 大童 休閒鞋',衣/其它
'【 adidas 愛迪達 】 ADIZERO BOSTON 12 跑鞋',衣/其它
'【 NIKE 耐吉 】 童鞋 運動鞋 休閒鞋 慢跑鞋 男 女 大童 中童 小童 黑白 粉藍 魔鬼氈',衣/其它
'【 On 昂跑 官方 直營 】 路跑鞋 Cloud monster',衣/其它
'【 adidas 愛迪達 】 Samba OG 男女 運動 休閒鞋 德訓鞋 復古 三葉草 膠底 穿搭 白 深藍',衣/其它
'韓國 直 送 FLOZU 微 增高 牛皮 樂福鞋',衣/其它
'【 NEW BALANCE 】 NB 運動鞋 / 復古鞋 _ 男鞋 / 女鞋',衣/其它
'【 NIKE 耐吉 】 慢跑鞋 運動鞋 _ 男女 JOURNEY RUN INTERACT',衣/其它
'【 T2R 】 正韓 - 隱形 增高 真皮 網布 休閒鞋 - 多 任選',衣/其它
'【 NIKE 耐吉 】 運動鞋 休閒鞋 慢跑鞋 NIKE ZOOM VOMERO 5 男鞋 女鞋 白 灰 黑 復古',衣/其它
'【 adidas 愛迪達 】 GAZELLE INDOOR 運動 休閒鞋',衣/其它
'【 NEW BALANCE 】 237 女鞋 白 亞麻色 麂皮 拼接 緩衝 情侶鞋 休閒鞋',衣/其它
'【 LE COQ SPORTIF 公雞 】 GIEN 運動 慢跑鞋 休閒鞋 男鞋 女鞋',衣/其它
'【 NIKE 耐吉 】 童鞋 運動鞋 休閒鞋 學步鞋 毛毛蟲鞋 男鞋 女鞋 嬰 幼童 小童',衣/其它
'【 LE COQ SPORTIF 公雞 】 CANNES 抗 菌 防臭 鞋墊 運動鞋 休閒鞋 男鞋 / 女鞋',衣/其它
'【 NEW BALANCE 】 NB 373 系列 復古鞋 / 運動鞋 _ 男鞋 / 女鞋',衣/其它
'【 NIKE 耐吉 】 AIR FORCE 1 07 運動鞋 休閒鞋 男鞋 女鞋 白 FORCE',衣/其它
'【 NIKE 耐吉 】 慢跑鞋 女鞋 運動鞋 緩震 W REVOLUTION 7',衣/其它
'【 adidas 愛迪達 】 VL COURT BOLD 休閒鞋 運動 休閒鞋 女鞋',衣/其它
'【 NEW BALANCE 】 NB 童鞋 996 574 327 300 運動鞋 小 童鞋',衣/其它
'【 NEW BALANCE 】 NB 運動鞋 / 復古鞋 _ 女鞋',衣/其它
'【 PROJEXT 】 防 潑水 皮革 德訓鞋 復古 休閒鞋 抗 臭 鞋 小白鞋 男女鞋',衣/其它
'【 NEW BALANCE 】 NB 574 復古鞋 _ 中性 _ 奶杏色',衣/其它
'【 Keds 】 JUMP KICK DUO 運動 時尚 金 眼釦 皮革 厚 底 休閒鞋 - 香檳色',衣/其它
'【 Timberland 官方 旗艦 】 特談 - 男鞋 女鞋 低筒鞋 / 高筒鞋 / 休閒鞋',衣/其它
'【 adidas 愛迪達 】 SAMBA OG 運動 休閒鞋 德訓鞋 滑板 復古 女鞋 - Originals JR0035',衣/其它
'【 NIKE 耐吉 】 黑魂 黑武士 休閒鞋 運動鞋 NIKE ZOOM VOMERO 5 男女',衣/其它
'【 NIKE 耐吉 】 運動鞋 休閒鞋 女鞋 男鞋 WMNS AIR FORCE 1 07 全 黑 AF1',衣/其它
'【 adidas 愛迪達 】 TAEKWONDO MEI 運動 休閒鞋 跆拳道鞋 女鞋 - Originals JS0297',衣/其它
'【 MLB 】 老爹鞋 學長鞋 Chunky Liner 系列 洋基 / 紅襪隊',衣/其它
'【 NIKE 耐吉 】 TC 7900 仙女鞋 運動 女鞋 休閒鞋 增高 老爹 鞋 奶油白',衣/其它
'【 SKECHERS 】 男女款 避震 緩衝 輕量 運動鞋',衣/其它
'【 NEW BALANCE 】 NB 574 系列 復古鞋 / 運動鞋 _ 男鞋 / 女鞋',衣/其它
'【 NIKE 耐吉 】 運動鞋 休閒鞋 GAMMA FORCE 女鞋 平替版 AF1 厚底 增高 黑 白 藍',衣/其它
'【 Palladium 】 PAMPA HI ZIP ORGANIC 拉鍊 有機 棉靴 / 休閒鞋 - 男鞋 / 女鞋',衣/其它
'【 NEW BALANCE 】 NB 327 運動鞋 復古鞋 休閒鞋 男鞋 女鞋',衣/其它
'【 salomon 官方 直營 】 X ULTRA 360 EDGE Goretex 低筒 登山鞋',衣/其它
'【 adidas 愛迪達 】 慢跑鞋 運動鞋 緩震 GALAXY 6 W 男女',衣/其它
'【 UGG 】 女鞋 / 雪靴 / 涼鞋 / 運動鞋',衣/其它
'【 NIKE 耐吉 】 運動鞋 慢跑鞋 休閒鞋 女鞋 男鞋 NIKE V2K RUN Y2K 白 灰 藍 銀',衣/其它
'【 NIKE 耐吉 】 休閒鞋 潮流 百搭 男女 中性 P-6000',衣/其它
'【 FILA 】 男 / 女 慢跑鞋 運動鞋 復古鞋 小白鞋',衣/其它
'【 MLB 】 老爹鞋 Curve Runner 系列 道奇 / 洋基隊',衣/其它
'【 SKECHERS 】 男女款 避震 緩衝 輕量 休閒鞋 運動鞋',衣/其它
'【 NIKE 耐吉 】 】 休閒鞋 運動鞋 NIKE DUNK LOW 女鞋 黑白 黃 藍 米 紫 熊貓 魚 骨灰',衣/其它
'【 NIKE 耐吉 】 籃球鞋 Nike Sabrina 2 EP 女鞋 男鞋 緩震 實戰 低筒 白色 銀色',衣/其它
'【 NIKE 耐吉 】 運動鞋 女鞋 男鞋 休閒鞋 增高 老爹鞋 TC 7900 奶油白',衣/其它
'【 Ustini 】 我 挺 你 健康鞋 蹦蹦 接地鞋 男女版 排 靜電 X 免 綁 鞋帶 X',衣/其它
'【 FILA 】 男 / 女 慢跑鞋 運動鞋 復古 運動鞋',衣/其它
'【 Keds 】 品牌 特選 時尚 皮革 休閒鞋 系列',衣/其它
'【 NIKE 耐吉 】 運動鞋 慢跑鞋 休閒鞋 V5 W NIKE ZOOM VOMERO 5 女鞋 男鞋 白 灰黑 藍 咖',衣/其它
'【 Keds 】 品牌 特選 經典 休閒鞋 系列',衣/其它
'【 adidas 愛迪達 】 SAMBA OG 運動 休閒鞋',衣/其它
'【 EPT 】 Ept Court 復古鞋 黑白 焦糖 底',衣/其它
'【 LA NEW 】 輕便 神鞋 / 休閒 / 運動 / 慢跑鞋 / MIT 真皮 雙 帶 拖鞋 / 可 調 側釦 / 親膚 透氣',衣/其它
'【 adidas 愛迪達 】 ADIZERO ADIOS PRO 4 跑鞋',衣/其它
'【 MLB 】 厚底 老爹 鞋 增高鞋 Big Ball Chunky 系列 道奇 / 洋基隊',衣/其它
'【 Ustini 】 我 挺 你 健康鞋 - 豹 豹 極地 男女 版 ) 排 靜電 X 太極 底 慢跑',衣/其它
'【 UNDER ARMOUR 】 UA 官方 直營 Charged 系列 慢跑鞋 運動鞋 男鞋 女鞋',衣/其它
'【 ecco 】 北歐 精選 舒適 真皮 男女 休閒鞋 / 運動鞋',衣/其它
'【 TAS 極限 運動 】 中筒 韓版 雪地靴',衣/其它
'【 adidas 愛迪達 】 運動鞋 慢跑鞋 休閒鞋 男鞋 女鞋 SAMBA OG',衣/其它
'【 NEW BALANCE 】 NB 復古 休閒鞋 _ 男鞋 / 女鞋',衣/其它
'【 LA NEW 】 GORE-TEX INVISIBLE FIT 隱形 防水 運動鞋 / 真皮 質感 男 休閒鞋',衣/其它
'【 adidas 愛迪達 】 休閒鞋 運動鞋 經典 復古 SAMBA OG W 男女',衣/其它
'【 EPT 】 Ept Santos 復古鞋 麂皮 灰焦糖 底',衣/其它
'【 On 昂跑 官方 直營 】 休閒鞋 Cloud 6',衣/其它
'【 NIKE 耐吉 】 W Nike Air Force 1 Low 液態 溶解 黑 勾',衣/其它
'【 MLB 】 MONOGRAM 老爹 鞋 學長鞋 Chunky Liner 系列 紐約 洋基隊',衣/其它
'【 adidas 愛迪達 】 STADT 休閒鞋 運動 休閒鞋 男鞋 / 女鞋',衣/其它
'【 adidas 愛迪達 】 DAILY 休閒鞋 運動 休閒鞋 男鞋 / 女鞋',衣/其它
'【 AS 集團 】 復古 新 經典 LOGO 全 真皮 樂福 厚底鞋',衣/其它
'【 adidas 愛迪達 】 D-PAD 休閒鞋 運動 休閒鞋 男鞋 / 女鞋',衣/其它
'【 adidas 愛迪達 】 DURAMO 跑鞋 慢跑鞋 運動鞋 男鞋 / 女鞋',衣/其它
'【 adidas 愛迪達 】 GRAND COURT & BREAKNET 休閒鞋 運動 休閒鞋 男鞋 / 女鞋',衣/其它
'【 adidas 愛迪達 】 SAMBA OG 休閒鞋 運動 休閒鞋 德訓鞋 滑板 復古 男鞋 / 女鞋 - Originals B 75806',衣/其它
'【 J&H collection 】 經典 推薦 外出 老爹鞋 休閒鞋 運動鞋款 組合',衣/其它
'【 salomon 官方 直營 】 XA PRO 3D V9 Goretex 健野鞋',衣/其它
'【 Keds 】 KICKBACK 舒適 免 綁帶 皮革 休閒 小白鞋 - 白',衣/其它
'【 PUMA 】 Palermo Lth 德訓鞋 男鞋 女鞋 運動 復古 膠底 休閒鞋 ROSE 著用款',衣/其它
'【 NIKE 耐吉 】 休閒鞋 運動鞋 NIKE P-6000 男女',衣/其它
'【 On 昂跑 官方 直營 】 路跑鞋 Cloud surfer 2',衣/其它
'【 NIKE 耐吉 】 運動鞋 休閒鞋 AIR FORCE 1 07 男鞋 女鞋 黑白 藍綠 熊貓 膠底 AF1',衣/其它
'【 NIKE 耐吉 】 運動鞋 休閒鞋 COURT VISION LEGACY 女鞋 男鞋 小白鞋 黑白 灰 粉 奶茶 熊貓',衣/其它
'【 K-SWISS 】 時尚 運動鞋 小白鞋 Court Shield- 男女',衣/其它
'【 SCANDINAVIAN FOREST 北歐 小 刺蝟 】 CUTIE 515 / CUTIE 516 / 608 老爹鞋 / 挪威 森林 中筒靴',衣/其它
'【 NIKE 耐吉 】 運動鞋 休閒鞋 慢跑鞋 NIKE P-6000 DUNK 男鞋 女 灰 銀 黑白 黃 綠 復古',衣/其它
'【 CONVERSE 品牌 旗艦店 】 CTAS MOVE 女鞋 低筒 高筒 厚底 帆布鞋 休閒鞋',衣/其它
'【 adidas 愛迪達 】 STAN SMITH 休閒鞋 運動 休閒鞋 小白鞋 男 / 女 - Originals',衣/其它
'【 adidas 愛迪達 】 NY 90 休閒鞋 運動 休閒鞋 男鞋 / 女鞋',衣/其它
'【 NIKE 耐吉 】 Wmns Air Force 1 Mini Gold 休閒鞋 女 米白 小金勾 炫雅款',衣/其它
'【 ecco 】 丹麥 真皮 簡約 男女 休閒鞋 / 運動鞋',衣/其它
'【 On 昂跑 官方 直營 】 休閒鞋 Cloudtilt',衣/其它
'【 NCAA 】 拖鞋 洞洞鞋 男鞋 女鞋 雲朵鞋 水鞋',衣/其它
'【 NEW BALANCE 】 NB 530 運動鞋 復古鞋 情侶款 IU 同 款 男鞋 女鞋',衣/其它
'【 adidas 愛迪達 】 VL COURT 休閒鞋 運動 休閒鞋 男鞋 / 女鞋',衣/其它
'【 NIKE 耐吉 】 運動鞋 休閒鞋 慢跑鞋 COURT BOROUGH LOW RECRAFT 女鞋 大 童鞋',衣/其它
'【 On 昂跑 官方 直營 】 路跑鞋 Cloudmonster 2',衣/其它
'【 CONVERSE 】 RUN STAR TRAINER OX 低筒 流星 復古 運動鞋 休閒鞋 男鞋 女鞋 多色',衣/其它
'【 MLB 】 老爹鞋 學長鞋 Chunky Liner 休閒鞋 小白鞋',衣/其它
'【 adidas 愛迪達 】 SAMBA OG 休閒鞋 運動 休閒鞋 德訓鞋 滑板 復古 童鞋 - Originals IE3677',衣/其它
'【 UNDER ARMOUR 】 UA 官方 直營 慢跑鞋 運動鞋 Charged/ Phade 男鞋 女鞋',衣/其它
'【 NIKE 耐吉 】 運動鞋 休閒鞋 板鞋 COURT VISION 男鞋 女鞋 黑白 藍 熊貓 小麥色',衣/其它
'【 adidas 愛迪達 】 SAMBA OG 經典鞋',衣/其它
'【 DIADORA 】 女鞋 男鞋 運動鞋 跑步鞋 輕量 慢跑鞋 健走鞋',衣/其它
'【 NEW BALANCE 】 NB 童鞋 運動鞋 休閒鞋 慢跑鞋 魔鬼氈 574 996 373 中童 大童 多 色',衣/其它
'【 adidas 愛迪達 】 RACER TR23 跑鞋 慢跑鞋 運動鞋 男鞋 / 女鞋',衣/其它
